date,temperature,wind_speed,wind_gust,wind_direction,uv_index,solar_irradiance,pressure,precipitation_rate,precipitation_accumulated,illuminance,humidity
2022-10-17 05:00:00+00:00,13.148401783105022,3.5414120013333363,4.378082127529684,184.96803652968038,0.0,0.0,992.3105415799087,0.0,263.9060058999987,0.228310502283105,92.85388127853881
2022-10-17 06:00:00+00:00,12.690950375837097,3.122380201669684,3.890769169995476,185.14932126696831,0.0,0.0,993.6470831257915,0.0,263.90600589999866,4178.823529411765,92.1945701357466
2022-10-17 07:00:00+00:00,12.749082595825689,3.920128580637615,4.896467817137615,187.1743119266055,0.0,0.0,995.0276380036693,0.0,263.9060058999987,46201.65137614679,90.5091743119266
2022-10-17 08:00:00+00:00,13.060180987737557,4.0481666709502235,5.046922990298645,195.76470588235293,0.0,0.0,995.9969673004529,0.0,263.90600589999866,80221.76470588235,87.36651583710407
2022-10-17 09:00:00+00:00,13.86027390146119,4.858524374269402,6.080410846424658,166.4200913242009,0.3698630136986301,0.0,996.9567405652966,0.0,263.9060058999987,138642.05479452055,79.34246575342466
2022-10-17 10:00:00+00:00,14.68045446686364,4.7003220070681815,6.07595445142727,140.8590909090909,1.45,0.0,998.0110509686361,0.0,263.90600589999866,254920.36363636365,70.79545454545455
2022-10-17 11:00:00+00:00,15.394117700361988,4.857100635660631,6.147692188520359,159.41176470588235,1.5294117647058822,0.0,998.9064259230771,0.0,263.90600589999866,264743.5294117647,67.03619909502262
2022-10-17 12:00:00+00:00,15.239908183669726,5.009315788183485,6.414770531022938,125.24311926605505,1.2477064220183487,0.0,999.3756061532101,0.0,263.9060058999987,221264.08256880735,66.3211009174312
2022-10-17 13:00:00+00:00,16.220982219196422,6.925875236959811,8.972812358535721,166.97321428571428,2.0357142857142856,0.0,999.4873510093751,0.0,263.90600589999866,340717.27678571426,54.089285714285715
2022-10-17 14:00:00+00:00,16.507339337981655,6.089049770220178,7.82779807121101,134.22935779816513,1.2477064220183487,0.0,1000.3068525917436,0.0,263.9060058999987,231051.88073394494,47.92660550458716
2022-10-17 15:00:00+00:00,16.117808580091314,4.419192854132419,5.814931405808219,117.57990867579909,0.3515981735159817,0.0,1001.5215016575344,0.0,263.9060058999987,110290.54794520549,49.17351598173516
